status,message,id,terrestrial_date,ls,season,min_temp,max_temp,pressure,pressure_string,abs_humidity,wind_speed,atmo_opacity,sunrise,sunset,local_uv_irradiance_index,min_gts_temp,max_gts_temp,wind_direction,sol,unitOfMeasure,TZ_Data
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,1.00,2012-08-07T00:00:00.000Z,150.00,Month 6,NaN,NaN,NaN,Lower,NaN,NaN,Sunny,05:30,17:22,NaN,NaN,NaN,NaN,1.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,865.00,2015-03-18T00:00:00.000Z,310.00,Month 11,-75.00,0.00,866.00,Higher,NaN,NaN,Sunny,06:40,18:53,Very_High,-76.00,11.00,NaN,929.00,Celsius,America/Port_of_Spain
200,NaN,868.00,2015-03-19T00:00:00.000Z,310.00,Month 11,-75.00,-1.00,865.00,Higher,NaN,NaN,Sunny,06:40,18:53,Very_High,-78.00,10.00,NaN,930.00,Celsius,America/Port_of_Spain
200,NaN,867.00,2015-03-20T00:00:00.000Z,311.00,Month 11,-69.00,-1.00,864.00,Higher,NaN,NaN,Sunny,06:41,18:53,Very_High,-76.00,10.00,NaN,931.00,Celsius,America/Port_of_Spain
200,NaN,866.00,2015-03-21T00:00:00.000Z,311.00,Month 11,-71.00,1.00,859.00,Higher,NaN,NaN,Sunny,06:41,18:53,Very_High,-75.00,10.00,NaN,932.00,Celsius,America/Port_of_Spain
200,NaN,869.00,2015-03-22T00:00:00.000Z,312.00,Month 11,-71.00,-4.00,863.00,Higher,NaN,NaN,Sunny,06:41,18:54,Very_High,-75.00,11.00,NaN,933.00,Celsius,America/Port_of_Spain
200,NaN,870.00,2015-03-23T00:00:00.000Z,313.00,Month 11,-73.00,1.00,858.00,Higher,NaN,NaN,Sunny,06:41,18:54,Very_High,-75.00,9.00,NaN,934.00,Celsius,America/Port_of_Spain
200,NaN,872.00,2015-03-24T00:00:00.000Z,313.00,Month 11,-75.00,-2.00,862.00,Higher,NaN,NaN,Sunny,06:42,18:54,Very_High,-74.00,10.00,NaN,935.00,Celsius,America/Port_of_Spain
200,NaN,871.00,2015-03-25T00:00:00.000Z,314.00,Month 11,-72.00,-3.00,865.00,Higher,NaN,NaN,Sunny,06:42,18:54,Very_High,-75.00,9.00,NaN,936.00,Celsius,America/Port_of_Spain
200,NaN,874.00,2015-03-26T00:00:00.000Z,314.00,Month 11,-73.00,0.00,863.00,Higher,NaN,NaN,Sunny,06:42,18:54,Very_High,-77.00,10.00,NaN,937.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,873.00,2015-03-28T00:00:00.000Z,316.00,Month 11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06:43,18:54,NaN,NaN,NaN,NaN,939.00,Celsius,America/Port_of_Spain
200,NaN,876.00,2015-03-29T00:00:00.000Z,316.00,Month 11,-73.00,-2.00,861.00,Higher,NaN,NaN,Sunny,06:43,18:54,Very_High,-76.00,8.00,NaN,940.00,Celsius,America/Port_of_Spain
200,NaN,875.00,2015-03-30T00:00:00.000Z,317.00,Month 11,-74.00,0.00,857.00,Higher,NaN,NaN,Sunny,06:43,18:55,High,-71.00,6.00,NaN,941.00,Celsius,America/Port_of_Spain
200,NaN,880.00,2015-03-31T00:00:00.000Z,317.00,Month 11,-74.00,-1.00,857.00,Higher,NaN,NaN,Sunny,06:44,18:55,High,-70.00,6.00,NaN,942.00,Celsius,America/Port_of_Spain
200,NaN,877.00,2015-04-02T00:00:00.000Z,318.00,Month 11,-73.00,-1.00,854.00,Higher,NaN,NaN,Sunny,06:44,18:55,High,-69.00,5.00,NaN,943.00,Celsius,America/Port_of_Spain
200,NaN,878.00,2015-04-03T00:00:00.000Z,318.00,Month 11,-70.00,0.00,852.00,Higher,NaN,NaN,Sunny,06:44,18:55,High,-70.00,8.00,NaN,944.00,Celsius,America/Port_of_Spain
200,NaN,881.00,2015-04-04T00:00:00.000Z,319.00,Month 11,-72.00,-1.00,851.00,Higher,NaN,NaN,Sunny,06:44,18:55,High,-74.00,5.00,NaN,945.00,Celsius,America/Port_of_Spain
200,NaN,879.00,2015-04-05T00:00:00.000Z,320.00,Month 11,-77.00,-2.00,850.00,Higher,NaN,NaN,Sunny,06:44,18:55,High,-74.00,6.00,NaN,946.00,Celsius,America/Port_of_Spain
200,NaN,882.00,2015-04-06T00:00:00.000Z,320.00,Month 11,-70.00,-3.00,853.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-73.00,6.00,NaN,947.00,Celsius,America/Port_of_Spain
200,NaN,883.00,2015-04-07T00:00:00.000Z,321.00,Month 11,-73.00,-8.00,854.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-75.00,6.00,NaN,948.00,Celsius,America/Port_of_Spain
200,NaN,884.00,2015-04-08T00:00:00.000Z,321.00,Month 11,-72.00,-4.00,851.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-75.00,9.00,NaN,949.00,Celsius,America/Port_of_Spain
200,NaN,885.00,2015-04-09T00:00:00.000Z,322.00,Month 11,-73.00,0.00,850.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-71.00,13.00,NaN,950.00,Celsius,America/Port_of_Spain
200,NaN,888.00,2015-04-10T00:00:00.000Z,323.00,Month 11,-75.00,-4.00,849.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-81.00,14.00,NaN,951.00,Celsius,America/Port_of_Spain
200,NaN,886.00,2015-04-11T00:00:00.000Z,323.00,Month 11,-69.00,-6.00,847.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-78.00,14.00,NaN,952.00,Celsius,America/Port_of_Spain
200,NaN,887.00,2015-04-12T00:00:00.000Z,324.00,Month 11,-71.00,-5.00,847.00,Higher,NaN,NaN,Sunny,06:45,18:55,High,-78.00,12.00,NaN,953.00,Celsius,America/Port_of_Spain
200,NaN,889.00,2015-04-13T00:00:00.000Z,324.00,Month 11,-73.00,-3.00,847.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-78.00,11.00,NaN,954.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,890.00,2015-04-16T00:00:00.000Z,326.00,Month 11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06:46,18:55,NaN,NaN,NaN,NaN,957.00,Celsius,America/Port_of_Spain
200,NaN,892.00,2015-04-17T00:00:00.000Z,327.00,Month 11,-74.00,-9.00,848.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-83.00,17.00,NaN,958.00,Celsius,America/Port_of_Spain
200,NaN,891.00,2015-04-18T00:00:00.000Z,327.00,Month 11,-78.00,-4.00,846.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-84.00,14.00,NaN,959.00,Celsius,America/Port_of_Spain
200,NaN,893.00,2015-04-19T00:00:00.000Z,328.00,Month 11,-76.00,-8.00,846.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-86.00,15.00,NaN,960.00,Celsius,America/Port_of_Spain
200,NaN,895.00,2015-04-20T00:00:00.000Z,328.00,Month 11,-71.00,-3.00,849.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-80.00,11.00,NaN,961.00,Celsius,America/Port_of_Spain
200,NaN,894.00,2015-04-21T00:00:00.000Z,329.00,Month 11,-73.00,-2.00,845.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-80.00,11.00,NaN,962.00,Celsius,America/Port_of_Spain
200,NaN,896.00,2015-04-22T00:00:00.000Z,329.00,Month 11,-71.00,-5.00,850.00,Higher,NaN,NaN,Sunny,06:46,18:55,High,-77.00,10.00,NaN,963.00,Celsius,America/Port_of_Spain
200,NaN,897.00,2015-04-23T00:00:00.000Z,330.00,Month 12,-72.00,-13.00,847.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-77.00,9.00,NaN,964.00,Celsius,America/Port_of_Spain
200,NaN,898.00,2015-04-24T00:00:00.000Z,331.00,Month 12,-75.00,-10.00,847.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-75.00,8.00,NaN,965.00,Celsius,America/Port_of_Spain
200,NaN,900.00,2015-04-25T00:00:00.000Z,331.00,Month 12,-73.00,-12.00,850.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-75.00,9.00,NaN,966.00,Celsius,America/Port_of_Spain
200,NaN,899.00,2015-04-26T00:00:00.000Z,332.00,Month 12,-74.00,-2.00,844.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-76.00,12.00,NaN,967.00,Celsius,America/Port_of_Spain
200,NaN,901.00,2015-04-27T00:00:00.000Z,332.00,Month 12,-71.00,-3.00,848.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-75.00,11.00,NaN,968.00,Celsius,America/Port_of_Spain
200,NaN,902.00,2015-04-28T00:00:00.000Z,333.00,Month 12,-72.00,-2.00,844.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-76.00,11.00,NaN,969.00,Celsius,America/Port_of_Spain
200,NaN,903.00,2015-04-29T00:00:00.000Z,333.00,Month 12,-71.00,-4.00,849.00,Higher,NaN,NaN,Sunny,06:47,18:54,High,-77.00,11.00,NaN,970.00,Celsius,America/Port_of_Spain
200,NaN,906.00,2015-04-30T00:00:00.000Z,334.00,Month 12,-71.00,-3.00,848.00,Higher,NaN,NaN,Sunny,06:47,18:54,Moderate,-76.00,14.00,NaN,971.00,Celsius,America/Port_of_Spain
200,NaN,904.00,2015-05-01T00:00:00.000Z,334.00,Month 12,-73.00,-3.00,847.00,Higher,NaN,NaN,Sunny,06:47,18:53,High,-80.00,14.00,NaN,972.00,Celsius,America/Port_of_Spain
200,NaN,905.00,2015-05-02T00:00:00.000Z,335.00,Month 12,-72.00,-4.00,844.00,Higher,NaN,NaN,Sunny,06:47,18:53,High,-81.00,16.00,NaN,973.00,Celsius,America/Port_of_Spain
200,NaN,907.00,2015-05-03T00:00:00.000Z,336.00,Month 12,-73.00,-3.00,842.00,Higher,NaN,NaN,Sunny,06:47,18:53,High,-80.00,14.00,NaN,974.00,Celsius,America/Port_of_Spain
200,NaN,908.00,2015-05-04T00:00:00.000Z,336.00,Month 12,-73.00,-3.00,843.00,Higher,NaN,NaN,Sunny,06:47,18:53,High,-78.00,14.00,NaN,975.00,Celsius,America/Port_of_Spain
200,NaN,909.00,2015-05-05T00:00:00.000Z,337.00,Month 12,-75.00,-6.00,842.00,Higher,NaN,NaN,Sunny,06:47,18:53,Moderate,-77.00,10.00,NaN,976.00,Celsius,America/Port_of_Spain
200,NaN,910.00,2015-05-06T00:00:00.000Z,337.00,Month 12,-75.00,-4.00,841.00,Higher,NaN,NaN,Sunny,06:47,18:53,Moderate,-77.00,10.00,NaN,977.00,Celsius,America/Port_of_Spain
200,NaN,913.00,2015-05-07T00:00:00.000Z,338.00,Month 12,-73.00,-2.00,842.00,Higher,NaN,NaN,Sunny,06:47,18:52,Moderate,-78.00,10.00,NaN,978.00,Celsius,America/Port_of_Spain
200,NaN,912.00,2015-05-09T00:00:00.000Z,338.00,Month 12,-79.00,-4.00,841.00,Higher,NaN,NaN,Sunny,06:47,18:52,Moderate,-80.00,11.00,NaN,979.00,Celsius,America/Port_of_Spain
200,NaN,911.00,2015-05-10T00:00:00.000Z,339.00,Month 12,-73.00,1.00,840.00,Higher,NaN,NaN,Sunny,06:47,18:52,Moderate,-78.00,11.00,NaN,980.00,Celsius,America/Port_of_Spain
200,NaN,914.00,2015-05-11T00:00:00.000Z,339.00,Month 12,-73.00,-3.00,841.00,Higher,NaN,NaN,Sunny,06:46,18:52,Moderate,-78.00,8.00,NaN,981.00,Celsius,America/Port_of_Spain
200,NaN,917.00,2015-05-12T00:00:00.000Z,340.00,Month 12,-74.00,-4.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:52,Moderate,-76.00,7.00,NaN,982.00,Celsius,America/Port_of_Spain
200,NaN,916.00,2015-05-13T00:00:00.000Z,340.00,Month 12,-76.00,-6.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:51,Moderate,-77.00,12.00,NaN,983.00,Celsius,America/Port_of_Spain
200,NaN,915.00,2015-05-14T00:00:00.000Z,341.00,Month 12,-74.00,-6.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:51,Moderate,-83.00,11.00,NaN,984.00,Celsius,America/Port_of_Spain
200,NaN,918.00,2015-05-15T00:00:00.000Z,342.00,Month 12,-78.00,-5.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:51,Moderate,-81.00,9.00,NaN,985.00,Celsius,America/Port_of_Spain
200,NaN,919.00,2015-05-16T00:00:00.000Z,342.00,Month 12,-74.00,-1.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:51,Moderate,-79.00,9.00,NaN,986.00,Celsius,America/Port_of_Spain
200,NaN,920.00,2015-05-17T00:00:00.000Z,343.00,Month 12,-74.00,-7.00,839.00,Higher,NaN,NaN,Sunny,06:46,18:50,Moderate,-77.00,9.00,NaN,987.00,Celsius,America/Port_of_Spain
200,NaN,922.00,2015-05-18T00:00:00.000Z,343.00,Month 12,-75.00,-10.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:50,Moderate,-77.00,8.00,NaN,988.00,Celsius,America/Port_of_Spain
200,NaN,921.00,2015-05-19T00:00:00.000Z,344.00,Month 12,-74.00,-10.00,841.00,Higher,NaN,NaN,Sunny,06:46,18:50,Moderate,-79.00,9.00,NaN,989.00,Celsius,America/Port_of_Spain
200,NaN,923.00,2015-05-20T00:00:00.000Z,344.00,Month 12,-76.00,-1.00,839.00,Higher,NaN,NaN,Sunny,06:46,18:50,High,-79.00,9.00,NaN,990.00,Celsius,America/Port_of_Spain
200,NaN,926.00,2015-05-21T00:00:00.000Z,345.00,Month 12,-73.00,-3.00,840.00,Higher,NaN,NaN,Sunny,06:46,18:49,High,-80.00,4.00,NaN,991.00,Celsius,America/Port_of_Spain
200,NaN,924.00,2015-05-22T00:00:00.000Z,345.00,Month 12,-73.00,-6.00,842.00,Higher,NaN,NaN,Sunny,06:46,18:49,High,-78.00,4.00,NaN,992.00,Celsius,America/Port_of_Spain
200,NaN,927.00,2015-05-23T00:00:00.000Z,346.00,Month 12,-73.00,-8.00,840.00,Higher,NaN,NaN,Sunny,06:45,18:49,High,-76.00,3.00,NaN,993.00,Celsius,America/Port_of_Spain
200,NaN,925.00,2015-05-24T00:00:00.000Z,346.00,Month 12,-79.00,-5.00,842.00,Higher,NaN,NaN,Sunny,06:45,18:49,High,-77.00,3.00,NaN,994.00,Celsius,America/Port_of_Spain
200,NaN,929.00,2015-05-25T00:00:00.000Z,347.00,Month 12,-74.00,-4.00,842.00,Higher,NaN,NaN,Sunny,06:45,18:48,High,-78.00,5.00,NaN,995.00,Celsius,America/Port_of_Spain
200,NaN,928.00,2015-05-26T00:00:00.000Z,348.00,Month 12,-72.00,-4.00,842.00,Higher,NaN,NaN,Sunny,06:45,18:48,High,-75.00,2.00,NaN,996.00,Celsius,America/Port_of_Spain
200,NaN,930.00,2015-05-27T00:00:00.000Z,348.00,Month 12,-74.00,-13.00,843.00,Higher,NaN,NaN,Sunny,06:45,18:48,High,-76.00,1.00,NaN,997.00,Celsius,America/Port_of_Spain
200,NaN,931.00,2015-05-28T00:00:00.000Z,349.00,Month 12,-73.00,-8.00,842.00,Higher,NaN,NaN,Sunny,06:45,18:48,High,-74.00,1.00,NaN,998.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,932.00,2015-05-30T00:00:00.000Z,350.00,Month 12,-74.00,-12.00,841.00,Higher,NaN,NaN,Sunny,06:44,18:47,High,-75.00,1.00,NaN,1000.00,Celsius,America/Port_of_Spain
200,NaN,933.00,2015-05-31T00:00:00.000Z,350.00,Month 12,-79.00,-12.00,843.00,Higher,NaN,NaN,Sunny,06:44,18:47,High,-77.00,2.00,NaN,1001.00,Celsius,America/Port_of_Spain
200,NaN,936.00,2015-06-01T00:00:00.000Z,351.00,Month 12,-77.00,-12.00,844.00,Higher,NaN,NaN,Sunny,06:44,18:46,High,-77.00,1.00,NaN,1002.00,Celsius,America/Port_of_Spain
200,NaN,934.00,2015-06-02T00:00:00.000Z,351.00,Month 12,-74.00,-10.00,843.00,Higher,NaN,NaN,Sunny,06:44,18:46,High,-77.00,1.00,NaN,1003.00,Celsius,America/Port_of_Spain
200,NaN,935.00,2015-06-03T00:00:00.000Z,352.00,Month 12,-74.00,-9.00,842.00,Higher,NaN,NaN,Sunny,06:44,18:46,High,-75.00,1.00,NaN,1004.00,Celsius,America/Port_of_Spain
200,NaN,939.00,2015-06-04T00:00:00.000Z,352.00,Month 12,-75.00,-12.00,843.00,Higher,NaN,NaN,Sunny,06:44,18:45,High,-75.00,1.00,NaN,1005.00,Celsius,America/Port_of_Spain
200,NaN,941.00,2015-06-05T00:00:00.000Z,353.00,Month 12,-78.00,-13.00,844.00,Higher,NaN,NaN,Sunny,06:43,18:45,High,-77.00,0.00,NaN,1006.00,Celsius,America/Port_of_Spain
200,NaN,937.00,2015-06-06T00:00:00.000Z,353.00,Month 12,-79.00,-12.00,845.00,Higher,NaN,NaN,Sunny,06:43,18:45,High,-77.00,1.00,NaN,1007.00,Celsius,America/Port_of_Spain
200,NaN,940.00,2015-06-07T00:00:00.000Z,354.00,Month 12,-79.00,-12.00,844.00,Higher,NaN,NaN,Sunny,06:43,18:44,High,-77.00,2.00,NaN,1008.00,Celsius,America/Port_of_Spain
200,NaN,946.00,2015-06-08T00:00:00.000Z,354.00,Month 12,-75.00,-12.00,845.00,Higher,NaN,NaN,Sunny,06:43,18:44,High,-76.00,1.00,NaN,1009.00,Celsius,America/Port_of_Spain
200,NaN,947.00,2015-06-09T00:00:00.000Z,355.00,Month 12,-74.00,-11.00,846.00,Higher,NaN,NaN,Sunny,06:43,18:44,High,-76.00,-1.00,NaN,1010.00,Celsius,America/Port_of_Spain
200,NaN,948.00,2015-06-10T00:00:00.000Z,355.00,Month 12,-78.00,-12.00,845.00,Higher,NaN,NaN,Sunny,06:42,18:43,High,-75.00,0.00,NaN,1011.00,Celsius,America/Port_of_Spain
200,NaN,949.00,2015-06-11T00:00:00.000Z,356.00,Month 12,-81.00,-16.00,846.00,Higher,NaN,NaN,Sunny,06:42,18:43,High,-77.00,-1.00,NaN,1012.00,Celsius,America/Port_of_Spain
200,NaN,953.00,2015-06-12T00:00:00.000Z,356.00,Month 12,-80.00,-12.00,846.00,Higher,NaN,NaN,Sunny,06:42,18:43,High,-77.00,0.00,NaN,1013.00,Celsius,America/Port_of_Spain
200,NaN,950.00,2015-06-13T00:00:00.000Z,357.00,Month 12,-77.00,-14.00,846.00,Higher,NaN,NaN,Sunny,06:42,18:42,High,-77.00,0.00,NaN,1014.00,Celsius,America/Port_of_Spain
200,NaN,951.00,2015-06-14T00:00:00.000Z,357.00,Month 12,-75.00,-13.00,847.00,Higher,NaN,NaN,Sunny,06:42,18:42,High,-76.00,1.00,NaN,1015.00,Celsius,America/Port_of_Spain
200,NaN,952.00,2015-06-16T00:00:00.000Z,358.00,Month 12,-76.00,-11.00,847.00,Higher,NaN,NaN,Sunny,06:41,18:42,High,-77.00,0.00,NaN,1016.00,Celsius,America/Port_of_Spain
200,NaN,955.00,2015-06-17T00:00:00.000Z,359.00,Month 12,-78.00,-12.00,850.00,Higher,NaN,NaN,Sunny,06:41,18:41,High,-77.00,-1.00,NaN,1017.00,Celsius,America/Port_of_Spain
200,NaN,956.00,2015-06-18T00:00:00.000Z,359.00,Month 12,-79.00,-15.00,850.00,Higher,NaN,NaN,Sunny,06:41,18:41,High,-78.00,-1.00,NaN,1018.00,Celsius,America/Port_of_Spain
200,NaN,954.00,2015-06-19T00:00:00.000Z,0.00,Month 1,-81.00,-14.00,849.00,Higher,NaN,NaN,Sunny,06:41,18:41,Moderate,-78.00,-2.00,NaN,1019.00,Celsius,America/Port_of_Spain
200,NaN,938.00,2015-06-20T00:00:00.000Z,0.00,Month 1,-63.00,-12.00,832.00,Higher,NaN,NaN,Sunny,06:41,18:40,High,-65.00,1.00,NaN,1020.00,Celsius,America/Port_of_Spain
200,NaN,942.00,2015-06-21T00:00:00.000Z,1.00,Month 1,-76.00,-14.00,850.00,Higher,NaN,NaN,Sunny,06:40,18:40,High,-77.00,-1.00,NaN,1021.00,Celsius,America/Port_of_Spain
200,NaN,944.00,2015-06-22T00:00:00.000Z,1.00,Month 1,-75.00,-12.00,852.00,Higher,NaN,NaN,Sunny,06:40,18:39,High,-77.00,-2.00,NaN,1022.00,Celsius,America/Port_of_Spain
200,NaN,943.00,2015-06-23T00:00:00.000Z,2.00,Month 1,-76.00,-15.00,851.00,Higher,NaN,NaN,Sunny,06:40,18:39,High,-77.00,-1.00,NaN,1023.00,Celsius,America/Port_of_Spain
200,NaN,945.00,2015-06-24T00:00:00.000Z,2.00,Month 1,-76.00,-15.00,851.00,Higher,NaN,NaN,Sunny,06:40,18:39,High,-78.00,-1.00,NaN,1024.00,Celsius,America/Port_of_Spain
200,NaN,958.00,2015-06-25T00:00:00.000Z,3.00,Month 1,-74.00,-14.00,851.00,Higher,NaN,NaN,Sunny,06:39,18:38,High,-78.00,-1.00,NaN,1025.00,Celsius,America/Port_of_Spain
200,NaN,957.00,2015-06-26T00:00:00.000Z,3.00,Month 1,-78.00,-16.00,851.00,Higher,NaN,NaN,Sunny,06:39,18:38,Low,-78.00,-1.00,NaN,1026.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,960.00,2015-06-28T00:00:00.000Z,4.00,Month 1,-75.00,-15.00,853.00,Higher,NaN,NaN,Sunny,06:39,18:37,High,-77.00,-2.00,NaN,1028.00,Celsius,America/Port_of_Spain
200,NaN,959.00,2015-06-29T00:00:00.000Z,5.00,Month 1,-75.00,-14.00,856.00,Higher,NaN,NaN,Sunny,06:38,18:37,High,-77.00,-2.00,NaN,1029.00,Celsius,America/Port_of_Spain
200,NaN,961.00,2015-06-30T00:00:00.000Z,5.00,Month 1,-77.00,-15.00,855.00,Higher,NaN,NaN,Sunny,06:38,18:36,High,-78.00,-1.00,NaN,1030.00,Celsius,America/Port_of_Spain
200,NaN,963.00,2015-07-01T00:00:00.000Z,6.00,Month 1,-76.00,-15.00,854.00,Higher,NaN,NaN,Sunny,06:38,18:36,High,-78.00,0.00,NaN,1031.00,Celsius,America/Port_of_Spain
200,NaN,962.00,2015-07-02T00:00:00.000Z,6.00,Month 1,-74.00,-16.00,854.00,Higher,NaN,NaN,Sunny,06:38,18:35,High,-79.00,0.00,NaN,1032.00,Celsius,America/Port_of_Spain
200,NaN,965.00,2015-07-03T00:00:00.000Z,7.00,Month 1,-77.00,-14.00,856.00,Higher,NaN,NaN,Sunny,06:37,18:35,High,-79.00,-2.00,NaN,1033.00,Celsius,America/Port_of_Spain
200,NaN,964.00,2015-07-04T00:00:00.000Z,7.00,Month 1,-76.00,-14.00,859.00,Higher,NaN,NaN,Sunny,06:37,18:35,High,-77.00,-1.00,NaN,1034.00,Celsius,America/Port_of_Spain
200,NaN,966.00,2015-07-05T00:00:00.000Z,8.00,Month 1,-77.00,-12.00,857.00,Higher,NaN,NaN,Sunny,06:37,18:34,High,-77.00,6.00,NaN,1035.00,Celsius,America/Port_of_Spain
200,NaN,967.00,2015-07-06T00:00:00.000Z,8.00,Month 1,-76.00,-17.00,856.00,Higher,NaN,NaN,Sunny,06:36,18:34,High,-82.00,4.00,NaN,1036.00,Celsius,America/Port_of_Spain
200,NaN,968.00,2015-07-07T00:00:00.000Z,9.00,Month 1,-80.00,-21.00,856.00,Higher,NaN,NaN,Sunny,06:36,18:33,High,-84.00,-1.00,NaN,1037.00,Celsius,America/Port_of_Spain
200,NaN,969.00,2015-07-08T00:00:00.000Z,9.00,Month 1,-76.00,-21.00,858.00,Higher,NaN,NaN,Sunny,06:36,18:33,High,-84.00,-1.00,NaN,1038.00,Celsius,America/Port_of_Spain
200,NaN,970.00,2015-07-09T00:00:00.000Z,10.00,Month 1,-77.00,-21.00,857.00,Higher,NaN,NaN,Sunny,06:36,18:33,High,-84.00,-1.00,NaN,1039.00,Celsius,America/Port_of_Spain
200,NaN,972.00,2015-07-10T00:00:00.000Z,10.00,Month 1,-77.00,-21.00,858.00,Higher,NaN,NaN,Sunny,06:35,18:32,High,-82.00,0.00,NaN,1040.00,Celsius,America/Port_of_Spain
200,NaN,971.00,2015-07-11T00:00:00.000Z,11.00,Month 1,-77.00,-22.00,859.00,Higher,NaN,NaN,Sunny,06:35,18:32,High,-83.00,0.00,NaN,1041.00,Celsius,America/Port_of_Spain
200,NaN,973.00,2015-07-12T00:00:00.000Z,11.00,Month 1,-76.00,-20.00,859.00,Higher,NaN,NaN,Sunny,06:35,18:31,Moderate,-83.00,-4.00,NaN,1042.00,Celsius,America/Port_of_Spain
200,NaN,974.00,2015-07-13T00:00:00.000Z,12.00,Month 1,-77.00,-20.00,860.00,Higher,NaN,NaN,Sunny,06:35,18:31,Moderate,-76.00,-3.00,NaN,1043.00,Celsius,America/Port_of_Spain
200,NaN,975.00,2015-07-14T00:00:00.000Z,12.00,Month 1,-79.00,-20.00,860.00,Higher,NaN,NaN,Sunny,06:34,18:31,Moderate,-76.00,-3.00,NaN,1044.00,Celsius,America/Port_of_Spain
200,NaN,978.00,2015-07-15T00:00:00.000Z,13.00,Month 1,-80.00,-13.00,861.00,Higher,NaN,NaN,Sunny,06:34,18:30,High,-82.00,1.00,NaN,1045.00,Celsius,America/Port_of_Spain
200,NaN,979.00,2015-07-16T00:00:00.000Z,13.00,Month 1,-77.00,-12.00,862.00,Higher,NaN,NaN,Sunny,06:34,18:30,High,-81.00,2.00,NaN,1046.00,Celsius,America/Port_of_Spain
